seq_header	DECI_Kingdom	DECI_Phylum	DECI_Class	DECI_Order	DECI_Family	DECI_Genus	DECI_Species	RDP_Kingdom	RDP_Phylum	RDP_Class	RDP_Order	RDP_Family	RDP_Genus	RDP_Species	Control.pool.R1.fastq	MOB.021.Rec.R1.fastq	MOB.021.Vag.R1.fastq	MOB.022.Rec.R1.fastq	MOB.022.Vag.R1.fastq	MOB.029.Rec.R1.fastq	MOB.029.Vag.R1.fastq	MOB.037.Rec.R1.fastq	MOB.037.Vag.R1.fastq	MOB.055.Rec.R1.fastq	MOB.055.Vag.R1.fastq	MOB.103.Rec.R1.fastq	MOB.103.Vag.R1.fastq	MOB.175.Rec.R1.fastq	MOB.175.Vag.R1.fastq	MOB.195.Rec.R1.fastq	MOB.195.Vag.R1.fastq	MOB.280.Rec.R1.fastq	MOB.280.Vag.R1.fastq	MOB.281.Rec.R1.fastq	MOB.281.Vag.R1.fastq	PCR.NTC.R1.fastq	Zymo.R1.fastq
78	1622991f66a3985941f3059fbb44350a	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	Anaerococcus_mediterraneensis(RS_GCF_900128415.1)	7	1155	336	0	217	0	0	3	0	5	1630	6	1013	94	29	3771	527	0	8	261	99	0	1133
79	164f7b8b4fc1d303d8fa144c88462370	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_B	NA	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_A	(RS_GCF_900015295.1)	0	0	0	0	0	0	0	0	492	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80	169c07810fabd452cba6f7dbcdb94cd4	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
81	1720e65939b3b5f75bd3ccd8123cae39	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	NA	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	NA	NA	0	0	0	0	0	0	0	0	0	53	0	229	10	0	4	0	0	0	0	10	0	0	0
82	1733aa76c4c3c834914c0528396d8bac	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83	1751cc9b800731689f4d16f2f4e54057	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	Campylobacter_B_gracilis(RS_GCF_000175875.1)	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	25	0	0	0
84	17726dad3e696da82e9c0ffcc84ebe72	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	NA	0	0	3870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85	179ab18e9b86aa2741b8fbbb7b206e07	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_E	Eubacterium_E_hallii(RS_GCF_000173975.1)	0	0	0	0	0	0	0	0	2935	0	0	0	0	0	0	0	0	0	0	0	0	0	0
86	17a954dfe9385cf696dba60990172128	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Dielma	NA	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Anaerorhabdus	Anaerorhabdus_furcosa(RS_GCF_900167375.1)	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
87	17c56d1c6af5aeddfc96dfb416c2ba25	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus_B	NA	0	4	56	0	0	0	0	0	0	0	0	0	0	0	9	0	0	8	0	0	0	0	0
88	17e12989478919b521f5e989ae0f1670	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0
89	180c3f23e6a6d5b5080b8d0cb8b1ea08	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	NA	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	Allobaculum_stercoricanis(RS_GCF_000384195.1)	0	0	0	0	0	0	0	0	331	0	0	0	0	14	0	0	0	0	0	0	0	0	0
90	182bb04e65a0949bb9f2ac837f86c63a	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Neofamilia	Neofamilia_massiliensis(RS_GCF_001299475.1)	0	0	0	0	0	0	0	0	0	0	20	0	0	48	0	901	0	0	0	0	0	0	0
91	1838961ef2756c56d89d0a38df9f89ce	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	NA	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	18c1f12cd5428cbc66c32b7b491557fa	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	Eubacterium_R	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
93	18f8b95e1060ba15b5631b215b11c7be	Bacteria	Proteobacteria	NA	NA	NA	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Haemophilus_D	NA	0	0	0	0	0	0	0	0	2028	4	34	0	0	0	10	0	0	0	0	7	3	0	0
94	18f9cc6ac72ebd946843d58f22088ad4	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	Anaerococcus_rubeinfantis(RS_GCF_001487145.1)	0	47	0	0	33	0	0	0	0	5	0	0	19	0	0	26	0	0	0	0	0	0	0
95	190eb41b193e1853df8147278cc44426	NA	NA	NA	NA	NA	NA	NA	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	NA	NA	NA	0	8	0	0	4	0	0	0	0	0	17	0	16	0	34	9	0	0	0	0	5	0	0
96	1925db33c9d324663f6dd2905ffcaec4	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes	Bacilli	NA	NA	NA	NA	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
97	19904eef7103f1dcb3b95dfe21d507b9	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	0	0	0	0	0	0	0	0	0	0	0	4	8	0	0	0	0	0	0	0	23	0	0
98	19d9006a3ec23cae73346186d322381b	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Lancefieldella	NA	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium_B	NA	0	65	0	0	0	509	0	110	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0
99	1a05101a553a2a964adbb05f16b90857	Bacteria	Synergistota	Synergistia	Synergistales	Dethiosulfovibrionaceae	Pyramidobacter	NA	Bacteria	Synergistota	Synergistia	Synergistales	Dethiosulfovibrionaceae	Pyramidobacter	(RS_GCF_002007215.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0
100	1a5ad7f96814a66f4730538a62dce7d1	NA	NA	NA	NA	NA	NA	NA	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
101	1ab88a35c58b98087cf602a6fd579112	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	DTU089	Eubacterium_R	Eubacterium_R_sp2(GB_GCA_000980395.1)	0	22	4	0	95	0	0	0	176	0	0	0	0	13	0	0	34	0	0	0	0	0	0
102	1c81e91ab1fa1f76ff61b79200e20b34	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter_B	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas_A	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
103	1c915fc8a236374bd5a2d9441f03908e	Bacteria	Proteobacteria	NA	NA	NA	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Haemophilus_D	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
104	1d608e43d2dc89e7c57b04cf65e5f428	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	NA	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	NA	0	168	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154
105	1d73253c30e1fd93b5b882bd4e577510	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	NA	NA	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Helicobacteraceae	Helicobacter_B	Helicobacter_B_canis(RS_GCF_000507865.1)	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106	1d8b918d200dd37a54ebcf57b1e80b4a	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	0	0	0	0	0	0	0	0	123	0	0	0	0	20	0	0	0	0	0	0	9	0	0
107	1dfc777a4ee10e154da3e4cc4b82172e	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella_copri_A(RS_GCF_002224675.1)	0	0	0	0	0	0	0	0	3061	3	0	0	172	15	0	0	0	0	0	18	0	0	0
108	1e28b3368beaafc812f4193e1713015e	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109	1e823e9c994ddae37c0e62b999cc1f01	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Clostridiales	Clostridiaceae	Clostridium	(RS_GCF_000753455.2)	4	192	10	0	808	0	0	0	6896	1	0	0	65	180	0	11	70	0	1	15	13	0	0
110	1e82aaed72faf9f3befde2ca38613ddd	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-354	(GB_GCA_000437455.1)	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
111	1ec60ff49871d8a9a4a882234c10b037	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0
112	1f25b7cc7e07d293ccca2b6637376254	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0
113	1fd87c02122a21f6677210cdc792280f	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_F	Ruminococcus_F_champanellensis(RS_GCF_000210095.1)	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0
114	1ffadc7a691243d08c5b3cfe10c3cb42	NA	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	NA	NA	NA	0	0	0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18
115	20052166b7a7b87c6b3df56d0e88246c	NA	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	NA	0	0	38	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	22	0	0
116	2026efdcfa9846cfb2a59131333276cb	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-269	NA	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-354	(GB_GCA_000437455.1)	0	52	31	0	25	0	0	0	36	0	0	0	8	0	0	0	0	0	0	0	0	0	0
117	202f02b5e8394a2a84f9748aa43f36ec	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	(RS_GCF_001182725.1)	0	32	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	25	0	0	0	0
118	204648d99434234cc7ded6fe1e542b9a	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Neisseriaceae	NA	NA	3	0	1	0	0	0	0	1	4	2	0	0	0	0	1	0	0	0	2	6	0	6	1
119	204ce9ddb308c816b39c609d7c286d6f	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	NA	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera	(RS_GCF_001546855.1)	0	13	0	0	118	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	4
120	208c806c5c16bfdfd895162c9954af3e	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0
121	209149466fd0382c6d4057397b36b12e	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus_helveticus(RS_GCF_001308285.1)	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
122	211674cde6a26d1a477a58e2fe259356	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminiclostridium_E	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminiclostridium_E	Ruminiclostridium_E_siraeum(RS_GCF_001404415.1)	0	0	0	0	6	0	0	0	0	0	0	0	154	5	0	0	0	0	0	0	0	0	0
123	21763b6969806e5571d4b564dbd037fd	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides_A	Bacteroides_A_plebeius(RS_GCF_000187895.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0
124	21bdb20923f1caf121072f928e92e3c6	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	NA	3	199	287	0	466	0	0	0	11329	0	95	0	214	80	54	0	271	0	9	9	19	0	0
125	21e3ad7e452f1f89eeea995abd3f1b35	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-354	(GB_GCA_000437455.1)	0	23	0	0	4	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	0	0
126	2223546c1a8ef66cded0dbaffb1851e9	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	(RS_GCF_001304995.1)	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
127	227a9ecc2614a73a998c5603b6b19d84	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	NA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Aerococcus	NA	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
128	229f77c5b30921aec19d877bf663a032	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Faecalibacterium	NA	0	267	149	0	59	0	0	0	21900	5	57	0	78	96	5	0	47	0	9	40	4	0	0
129	22a3e110e5e8a08b71c7d32681426d81	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Ruminobacter	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
130	22a6085c82e0ab6283eb934e8262adfc	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella_A	NA	0	0	0	0	0	0	0	0	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0
131	23149dc95d35d2125af373e6890c4b5a	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_C	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_C	Peptoniphilus_C_coxii(RS_GCF_001553115.1)	0	528	19	0	43	0	0	0	0	0	73	0	10	0	0	5	0	0	5	24	0	0	197
132	233545b5824bc94c0073752e82eed365	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Megasphaera_B	NA	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Caecibacter	NA	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
133	23666c8752d5b89ca783c458103c1485	Bacteria	Firmicutes_C	Negativicutes	NA	NA	NA	NA	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	NA	0	0	0	0	0	0	0	0	140	0	0	0	0	8	0	0	0	0	0	0	0	0	0
134	23688fd23beafd79545a0f854a87494a	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Actinomycetaceae	Pauljensenia	NA	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces_B	NA	2	8	0	0	0	0	0	0	0	0	51	0	2	14	0	194	1	0	0	6	24	0	26
135	238ed1c873558592a5cd54e129872478	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_cellulosilyticus(RS_GCF_000526555.1)	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	23	0	0	0	0
136	239213a2d16023baec62c295c40c8700	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Parvimonas	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Parvimonas	Parvimonas_micra(RS_GCF_000154405.1)	0	0	0	0	0	0	0	0	0	485	0	627	63	0	56	0	0	0	0	0	0	0	0
137	23a5149882b30d3d8114113224ff167b	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA	48	30	0	0	51	2	0	12	0	108	7332	5	138	210	253	2732	143	0	0	9799	65	0	6
138	23f455ca424cc3854325f99e8dec1e85	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	NA	NA	0	0	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	0
139	23fa34504545c58015c5bed1a39d05ac	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
140	242376833054fe9ef25c0aefe4a4b7b4	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	CHKCI001	(RS_GCF_900045905.1)	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0
141	246eb74c9dd6b4010d135290bc8cf065	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	GCA-900066135	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	GCA-900066135	(GB_GCA_900066135.1)	1	53	12	0	25	0	0	0	880	0	0	0	9	2	0	0	95	0	0	0	0	0	0
142	2489870df64fc730dcaba066e5b860bf	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	(RS_GCF_001940165.1)	0	24	26	0	222	0	0	0	3001	2	22	0	32	36	0	0	102	0	1	6	0	0	0
143	250a96f52a8491693cd9a75a8246434b	NA	NA	NA	NA	NA	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Succinivibrionaceae	Succinivibrio	Succinivibrio_dextrinosolvens_B(RS_GCF_900116345.1)	0	0	0	0	0	0	0	0	217	0	0	0	0	0	0	0	0	0	0	0	0	0	0
144	2559ab400479e3dce0c88d6d6e4a73ae	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	NA	0	3	0	0	1481	0	1651	3694	14	3	12	0	0	23504	8	660	0	0	20	0	48478	0	21454
145	25605126db9788302602384aef4bedf5	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	CAG-110	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA	0	134	1	0	106	0	0	0	0	0	0	0	2	9	4	0	307	0	0	0	0	0	0
146	2575d34f65cd0ef1339c062e5f8b6ca8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Mesorhizobium	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Aquamicrobium	Aquamicrobium_sp1(RS_GCF_001705425.1)	0	0	0	0	0	0	0	1	0	7	8	0	0	10	12	0	0	0	0	0	7	17	0
147	26578abd05475b4266d1614aca726727	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella_timonensis(RS_GCF_000762405.1)	0	744	126	0	5	0	13	0	0	0	168	0	78	0	3	0	0	0	22	0	321	0	491
148	268b3b644cdc4f2dbde53dc109d5ecf6	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	UMGS1071	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	DTU089	NA	NA	0	0	19	0	0	0	0	0	186	0	0	0	0	5	0	0	0	0	0	0	0	0	0
149	26c5998980a9dde39986c0a5c3260edc	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	NA	NA	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium_A	NA	0	0	0	0	0	0	0	0	1431	0	0	0	0	15	0	0	0	0	0	3	0	0	0
150	26ebceaa887f23b84a81f66d91ddd53e	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	NA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	3207	0	0	104	0	858	6	0	1	290	17	0	0
151	2711356bc970d24bcc4a2710dec13147	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA	0	0	16	0	0	0	0	0	1131	0	0	0	3	16	0	0	38	0	0	0	0	0	0
152	2739e28d66d6037a0701f3eda735ecfa	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella_copri_A(RS_GCF_002224675.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0
153	27c24a74cfffb1e4bbdb5fd7b704896c	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus_E	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus_obesi(RS_GCF_000311865.1)	0	274	0	0	257	0	0	0	0	0	63	0	63	0	0	38	115	0	0	0	0	0	30
154	289f2646b799527d0436d01d894ddc5b	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	0	774	474	0	1551	0	0	0	0	0	31	1	214	2728	10	0	0	0	3	16	513	0	0
155	28a574755a1f27710e95acc1ab9674c2	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	1	170	92	0	12	0	0	0	6939	0	79	0	25	24	9	0	10	0	0	16	5	0	0
156	2909f0e6f1f2dfd3b88733cb24943f01	Bacteria	Actinobacteriota	Actinomycetia	Propionibacteriales	Nocardioidaceae	Nocardioides	NA	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	(RS_GCF_001428565.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
157	291855fde3ef3f4bf0a519a705cfad77	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0
